X,Y,shapeName,shapeISO,shapeID,shapeGroup,shapeType
29.5456560985255,-2.72516239560255,Munini,,72400831B2118231170548,RWA,ADM3
29.6943015556206,-2.70595732963121,Ngera,,72400831B5277868401470,RWA,ADM3
29.6825354523585,-2.76396044834626,Ngoma,,72400831B88598470553574,RWA,ADM3
29.4015989569526,-2.72431420066983,Nyabimata,,72400831B72106661405688,RWA,ADM3
29.6309435602184,-2.76309395099949,Nyagisozi,,72400831B67576185797449,RWA,ADM3
29.4372743718773,-2.77464248107359,Ruheru,,72400831B58563185234019,RWA,ADM3
29.5194228694667,-2.578680208557,Ruramba,,72400831B38986391134429,RWA,ADM3
29.6295794561213,-2.67676806672886,Rusenge,,72400831B33638867793569,RWA,ADM3
29.6963841078979,-2.6539542036808,Gishamvu,,72400831B18688474458376,RWA,ADM3
29.6972552612995,-2.58206074399523,Huye,,72400831B76035785228436,RWA,ADM3
29.6454830986509,-2.60495803885137,Karama,,72400831B98109684092763,RWA,ADM3
29.643176911455,-2.47454840850878,Kigoma,,72400831B77222060636499,RWA,ADM3
29.7860315501074,-2.41286131037544,Kinazi,,72400831B19821251107906,RWA,ADM3
29.6301180813961,-2.54228599170786,Maraba,,72400831B66679382329122,RWA,ADM3
29.7287934952936,-2.54676583514331,Mbazi,,72400831B22276329812882,RWA,ADM3
29.7414772500783,-2.66544764858872,Mukura,,72400831B8137147067917,RWA,ADM3
29.7339063514917,-2.60188867183283,Ngoma,,72400831B87136044809418,RWA,ADM3
29.7368038908919,-2.52010016389566,Ruhashya,,72400831B95710303963496,RWA,ADM3
29.7835596252065,-2.46753516749447,Rusatira,,72400831B33756362887930,RWA,ADM3
29.7076960152138,-2.43196024700345,Rwaniro,,72400831B4435672061801,RWA,ADM3
29.6816093271154,-2.50238554933017,Simbi,,72400831B95334283873436,RWA,ADM3
29.7414414348982,-2.62825010087699,Tumba,,72400831B38677136372502,RWA,ADM3
29.3688056302797,-2.44717207957467,Buruhukiro,,72400831B5483203239791,RWA,ADM3
29.6163252233694,-2.42864000343735,Cyanika,,72400831B69962684114114,RWA,ADM3
29.5647698255049,-2.47384336377876,Gasaka,,72400831B73496926617993,RWA,ADM3
29.3840749458111,-2.37760089740884,Gatare,,72400831B39330508442887,RWA,ADM3
29.520828083695,-2.34219979405931,Kaduha,,72400831B39315079271115,RWA,ADM3
29.5668704368796,-2.51904635493393,Kamegeri,,72400831B75196624790084,RWA,ADM3
29.5279187291405,-2.44621426981693,Kibirizi,,72400831B37754834422609,RWA,ADM3
29.5294669421059,-2.39974481082906,Kibumbwe,,72400831B38088339532051,RWA,ADM3
29.4227321869494,-2.54596356546883,Kitabi,,72400831B55619420362121,RWA,ADM3
29.5897565944431,-2.37510729543737,Mbazi,,72400831B99561418552317,RWA,ADM3
